_id,_labels,_start,_end,_type,score
,,9917,11651,MEMBER_OF,
,,9917,12654,MEMBER_OF,
,,9917,13574,MEMBER_OF,
,,9917,13038,MEMBER_OF,
,,9918,11876,MEMBER_OF,
,,9917,21,MEMBER_OF,
,,9918,12564,MEMBER_OF,
,,9918,13180,MEMBER_OF,
,,9918,14609,MEMBER_OF,
,,9918,11349,MEMBER_OF,
,,9919,12154,MEMBER_OF,
,,9918,21,MEMBER_OF,
,,9919,14286,MEMBER_OF,
,,9919,12037,MEMBER_OF,
,,9919,14270,MEMBER_OF,
,,9919,14044,MEMBER_OF,
,,9919,13289,MEMBER_OF,
,,9919,14184,MEMBER_OF,
,,9919,21,MEMBER_OF,
,,9919,14459,MEMBER_OF,
,,9920,13932,MEMBER_OF,
,,9920,13725,MEMBER_OF,
,,9920,13669,MEMBER_OF,
,,9920,12363,MEMBER_OF,
,,9920,11697,MEMBER_OF,
,,9920,12412,MEMBER_OF,
,,9920,10459,MEMBER_OF,
,,9920,13368,MEMBER_OF,
,,9920,21,MEMBER_OF,
,,9920,12159,MEMBER_OF,
,,9921,14436,MEMBER_OF,
,,9921,13589,MEMBER_OF,
,,9921,13424,MEMBER_OF,
,,9921,14410,MEMBER_OF,
,,9921,14925,MEMBER_OF,
,,9921,12487,MEMBER_OF,
,,9921,13686,MEMBER_OF,
,,9921,13046,MEMBER_OF,
,,9921,14131,MEMBER_OF,
,,9921,14458,MEMBER_OF,
,,9922,10397,MEMBER_OF,
,,9921,21,MEMBER_OF,
,,9922,11587,MEMBER_OF,
,,9922,14625,MEMBER_OF,
,,9922,10786,MEMBER_OF,
,,9922,14727,MEMBER_OF,
,,9922,13812,MEMBER_OF,
,,9922,13669,MEMBER_OF,
,,9922,21,MEMBER_OF,
,,9922,10892,MEMBER_OF,
,,9923,12426,MEMBER_OF,
,,9923,10718,MEMBER_OF,
,,9923,11381,MEMBER_OF,
,,9923,10535,MEMBER_OF,
,,9923,21,MEMBER_OF,
,,9923,11432,MEMBER_OF,
,,9924,14075,MEMBER_OF,
,,9924,12136,MEMBER_OF,
,,9924,10344,MEMBER_OF,
,,9924,13474,MEMBER_OF,
,,9924,21,MEMBER_OF,
,,9924,10163,MEMBER_OF,
,,9925,14340,MEMBER_OF,
,,9925,12016,MEMBER_OF,
,,9925,10779,MEMBER_OF,
,,9925,12782,MEMBER_OF,
,,9925,13201,MEMBER_OF,
,,9925,11371,MEMBER_OF,
,,9926,10287,MEMBER_OF,
,,9925,21,MEMBER_OF,
,,9926,11987,MEMBER_OF,
,,9926,14876,MEMBER_OF,
,,9926,13613,MEMBER_OF,
,,9926,13262,MEMBER_OF,
,,9926,11846,MEMBER_OF,
,,9926,11218,MEMBER_OF,
,,9927,14315,MEMBER_OF,
,,9926,21,MEMBER_OF,
,,9927,13670,MEMBER_OF,
,,9927,12663,MEMBER_OF,
,,9927,12476,MEMBER_OF,
,,9927,12819,MEMBER_OF,
,,9927,12844,MEMBER_OF,
,,9927,13231,MEMBER_OF,
,,9928,11920,MEMBER_OF,
,,9927,21,MEMBER_OF,
,,9928,13400,MEMBER_OF,
,,9928,14073,MEMBER_OF,
,,9928,11845,MEMBER_OF,
,,9928,12534,MEMBER_OF,
,,9928,12948,MEMBER_OF,
,,9928,12655,MEMBER_OF,
,,9929,11326,MEMBER_OF,
,,9928,21,MEMBER_OF,
,,9929,14113,MEMBER_OF,
,,9929,11230,MEMBER_OF,
,,9929,12913,MEMBER_OF,
,,9929,10400,MEMBER_OF,
,,9930,15001,MEMBER_OF,
,,9929,21,MEMBER_OF,
,,9930,13171,MEMBER_OF,
,,9930,10736,MEMBER_OF,
,,9930,13465,MEMBER_OF,
,,9930,11355,MEMBER_OF,
,,9930,14233,MEMBER_OF,
,,9930,11478,MEMBER_OF,
,,9930,14148,MEMBER_OF,
,,9930,14221,MEMBER_OF,
,,9931,14354,MEMBER_OF,
,,9930,21,MEMBER_OF,
,,9931,12500,MEMBER_OF,
,,9931,14526,MEMBER_OF,
,,9931,12358,MEMBER_OF,
,,9931,10290,MEMBER_OF,
,,9931,14915,MEMBER_OF,
,,9931,11252,MEMBER_OF,
,,9931,14587,MEMBER_OF,
,,9931,11448,MEMBER_OF,
,,9931,11951,MEMBER_OF,
,,9931,13990,MEMBER_OF,
,,9932,13697,MEMBER_OF,
,,9931,21,MEMBER_OF,
,,9932,14690,MEMBER_OF,
,,9932,13926,MEMBER_OF,
,,9932,11163,MEMBER_OF,
,,9932,11632,MEMBER_OF,
,,9932,10243,MEMBER_OF,
,,9932,11498,MEMBER_OF,
,,9932,12981,MEMBER_OF,
,,9932,14993,MEMBER_OF,
,,9933,11583,MEMBER_OF,
,,9932,21,MEMBER_OF,
,,9933,13686,MEMBER_OF,
,,9933,11331,MEMBER_OF,
,,9933,12787,MEMBER_OF,
,,9933,13681,MEMBER_OF,
,,9933,12873,MEMBER_OF,
,,9933,13069,MEMBER_OF,
,,9933,11846,MEMBER_OF,
,,9933,11436,MEMBER_OF,
,,9933,13769,MEMBER_OF,
,,9933,14666,MEMBER_OF,
,,9934,13671,MEMBER_OF,
,,9933,21,MEMBER_OF,
,,9934,11971,MEMBER_OF,
,,9934,13986,MEMBER_OF,
,,9934,14694,MEMBER_OF,
,,9934,12479,MEMBER_OF,
,,9934,14369,MEMBER_OF,
,,9934,10639,MEMBER_OF,
,,9935,10117,MEMBER_OF,
,,9934,21,MEMBER_OF,
,,9935,10022,MEMBER_OF,
,,9935,12472,MEMBER_OF,
,,9935,14528,MEMBER_OF,
,,9935,10929,MEMBER_OF,
,,9936,14519,MEMBER_OF,
,,9935,21,MEMBER_OF,
,,9936,11538,MEMBER_OF,
,,9936,10854,MEMBER_OF,
,,9936,13268,MEMBER_OF,
,,9936,13152,MEMBER_OF,
,,9936,11274,MEMBER_OF,
,,9936,10317,MEMBER_OF,
,,9936,13124,MEMBER_OF,
,,9936,11535,MEMBER_OF,
,,9937,10820,MEMBER_OF,
,,9936,21,MEMBER_OF,
,,9937,12195,MEMBER_OF,
,,9937,11653,MEMBER_OF,
,,9937,13497,MEMBER_OF,
,,9937,12949,MEMBER_OF,
,,9938,12396,MEMBER_OF,
,,9937,21,MEMBER_OF,
,,9938,13885,MEMBER_OF,
,,9938,12176,MEMBER_OF,
,,9938,12160,MEMBER_OF,
,,9938,10256,MEMBER_OF,
,,9938,21,MEMBER_OF,
,,9938,12804,MEMBER_OF,
,,9517,12938,MEMBER_OF,
,,9517,14517,MEMBER_OF,
,,9517,11044,MEMBER_OF,
,,9517,11807,MEMBER_OF,
,,9517,12380,MEMBER_OF,
,,9517,12977,MEMBER_OF,
,,9517,10808,MEMBER_OF,
,,9517,14764,MEMBER_OF,
,,9517,21,MEMBER_OF,
,,9517,11741,MEMBER_OF,
,,9518,11774,MEMBER_OF,
,,9518,14937,MEMBER_OF,
,,9518,13861,MEMBER_OF,
,,9518,14420,MEMBER_OF,
,,9518,10946,MEMBER_OF,
,,9518,12095,MEMBER_OF,
,,9518,10110,MEMBER_OF,
,,9518,12619,MEMBER_OF,
,,9518,13911,MEMBER_OF,
,,9518,10263,MEMBER_OF,
,,9518,21,MEMBER_OF,
,,9518,12205,MEMBER_OF,
,,9519,12791,MEMBER_OF,
,,9519,11274,MEMBER_OF,
,,9519,13695,MEMBER_OF,
,,9519,14851,MEMBER_OF,
,,9519,10755,MEMBER_OF,
,,9519,14168,MEMBER_OF,
,,9519,10082,MEMBER_OF,
,,9519,10400,MEMBER_OF,
,,9519,21,MEMBER_OF,
,,9519,10796,MEMBER_OF,
,,9520,10616,MEMBER_OF,
,,9520,10461,MEMBER_OF,
,,9520,13186,MEMBER_OF,
,,9520,10761,MEMBER_OF,
,,9520,10359,MEMBER_OF,
,,9520,12331,MEMBER_OF,
,,9520,12377,MEMBER_OF,
,,9520,12641,MEMBER_OF,
,,9520,13060,MEMBER_OF,
,,9520,13600,MEMBER_OF,
,,9520,14769,MEMBER_OF,
,,9520,13105,MEMBER_OF,
,,9521,13481,MEMBER_OF,
,,9520,21,MEMBER_OF,
,,9521,13225,MEMBER_OF,
,,9521,12736,MEMBER_OF,
,,9521,11842,MEMBER_OF,
,,9521,10974,MEMBER_OF,
,,9521,14550,MEMBER_OF,
,,9521,14846,MEMBER_OF,
,,9521,11243,MEMBER_OF,
,,9521,13524,MEMBER_OF,
,,9522,13911,MEMBER_OF,
,,9521,21,MEMBER_OF,
,,9522,11836,MEMBER_OF,
,,9522,12974,MEMBER_OF,
,,9522,10361,MEMBER_OF,
,,9522,12098,MEMBER_OF,
,,9522,14749,MEMBER_OF,
,,9522,10363,MEMBER_OF,
,,9522,11389,MEMBER_OF,
,,9522,12658,MEMBER_OF,
,,9523,11862,MEMBER_OF,
,,9522,21,MEMBER_OF,
,,9523,11207,MEMBER_OF,
,,9523,11468,MEMBER_OF,
,,9523,10232,MEMBER_OF,
,,9523,11373,MEMBER_OF,
,,9523,11191,MEMBER_OF,
,,9523,10282,MEMBER_OF,
,,9523,14576,MEMBER_OF,
,,9523,10179,MEMBER_OF,
,,9523,21,MEMBER_OF,
,,9523,12576,MEMBER_OF,
,,9524,11847,MEMBER_OF,
,,9524,14274,MEMBER_OF,
,,9524,10783,MEMBER_OF,
,,9524,12727,MEMBER_OF,
,,9524,12048,MEMBER_OF,
,,9524,10509,MEMBER_OF,
,,9524,13132,MEMBER_OF,
,,9524,13068,MEMBER_OF,
,,9524,12066,MEMBER_OF,
,,9524,12952,MEMBER_OF,
,,9525,14607,MEMBER_OF,
,,9524,21,MEMBER_OF,
,,9525,10633,MEMBER_OF,
,,9525,14358,MEMBER_OF,
,,9525,12639,MEMBER_OF,
,,9525,14081,MEMBER_OF,
,,9525,13963,MEMBER_OF,
,,9525,11320,MEMBER_OF,
,,9525,21,MEMBER_OF,
,,9525,11248,MEMBER_OF,
,,9526,10368,MEMBER_OF,
,,9526,14519,MEMBER_OF,
,,9526,10805,MEMBER_OF,
,,9526,11538,MEMBER_OF,
,,9526,21,MEMBER_OF,
,,9526,13276,MEMBER_OF,
,,9527,12267,MEMBER_OF,
,,9527,10653,MEMBER_OF,
,,9527,10166,MEMBER_OF,
,,9527,14587,MEMBER_OF,
,,9527,14951,MEMBER_OF,
,,9527,11810,MEMBER_OF,
,,9527,13414,MEMBER_OF,
,,9527,15005,MEMBER_OF,
,,9528,13313,MEMBER_OF,
,,9527,21,MEMBER_OF,
,,9528,14866,MEMBER_OF,
,,9528,14088,MEMBER_OF,
,,9528,13212,MEMBER_OF,
,,9528,11733,MEMBER_OF,
,,9528,11642,MEMBER_OF,
,,9528,11632,MEMBER_OF,
,,9529,11954,MEMBER_OF,
,,9528,21,MEMBER_OF,
,,9529,13859,MEMBER_OF,
,,9529,12916,MEMBER_OF,
,,9529,12322,MEMBER_OF,
,,9529,12030,MEMBER_OF,
,,9529,13209,MEMBER_OF,
,,9529,13732,MEMBER_OF,
,,9529,12962,MEMBER_OF,
,,9529,13171,MEMBER_OF,
,,9529,10779,MEMBER_OF,
,,9529,14740,MEMBER_OF,
,,9529,21,MEMBER_OF,
,,9529,14275,MEMBER_OF,
,,9530,14181,MEMBER_OF,
,,9530,13217,MEMBER_OF,
,,9530,13122,MEMBER_OF,
,,9530,11480,MEMBER_OF,
,,9530,13104,MEMBER_OF,
,,9530,12402,MEMBER_OF,
,,9530,21,MEMBER_OF,
,,9530,11237,MEMBER_OF,
,,9531,11212,MEMBER_OF,
,,9531,13205,MEMBER_OF,
,,9531,14372,MEMBER_OF,
,,9531,14987,MEMBER_OF,
,,9531,14962,MEMBER_OF,
,,9531,10878,MEMBER_OF,
,,9531,13069,MEMBER_OF,
,,9531,13521,MEMBER_OF,
,,9531,13681,MEMBER_OF,
,,9531,11597,MEMBER_OF,
,,9531,11889,MEMBER_OF,
,,9531,14409,MEMBER_OF,
,,9532,11653,MEMBER_OF,
,,9531,21,MEMBER_OF,
,,9532,14976,MEMBER_OF,
,,9532,13565,MEMBER_OF,
,,9532,14269,MEMBER_OF,
,,9532,11651,MEMBER_OF,
,,9532,21,MEMBER_OF,
,,9532,10443,MEMBER_OF,
,,9533,10396,MEMBER_OF,
,,9533,11440,MEMBER_OF,
,,9533,13829,MEMBER_OF,
,,9533,10494,MEMBER_OF,
,,9533,12990,MEMBER_OF,
,,9533,13314,MEMBER_OF,
,,9533,21,MEMBER_OF,
,,9533,14677,MEMBER_OF,
,,9534,13034,MEMBER_OF,
,,9534,12651,MEMBER_OF,
,,9534,12319,MEMBER_OF,
,,9534,12865,MEMBER_OF,
,,9534,11109,MEMBER_OF,
,,9534,12277,MEMBER_OF,
,,9534,10584,MEMBER_OF,
,,9534,14146,MEMBER_OF,
,,9534,10382,MEMBER_OF,
,,9534,11918,MEMBER_OF,
,,9534,14003,MEMBER_OF,
,,9534,12281,MEMBER_OF,
,,9535,14987,MEMBER_OF,
,,9534,21,MEMBER_OF,
,,9535,10665,MEMBER_OF,
,,9535,14776,MEMBER_OF,
,,9535,12266,MEMBER_OF,
,,9535,10381,MEMBER_OF,
,,9535,12053,MEMBER_OF,
,,9535,10748,MEMBER_OF,
,,9535,11841,MEMBER_OF,
,,9535,13946,MEMBER_OF,
,,9535,10053,MEMBER_OF,
,,9535,13777,MEMBER_OF,
,,9535,21,MEMBER_OF,
,,9535,14783,MEMBER_OF,
,,9536,14402,MEMBER_OF,
,,9536,10934,MEMBER_OF,
,,9536,12852,MEMBER_OF,
,,9536,10638,MEMBER_OF,
,,9536,12046,MEMBER_OF,
,,9536,10211,MEMBER_OF,
,,9536,14808,MEMBER_OF,
,,9536,13531,MEMBER_OF,
,,9536,21,MEMBER_OF,
,,9536,13883,MEMBER_OF,
,,9537,11137,MEMBER_OF,
,,9537,12792,MEMBER_OF,
,,9537,14867,MEMBER_OF,
,,9537,13708,MEMBER_OF,
,,9537,11386,MEMBER_OF,
,,9537,10684,MEMBER_OF,
,,9537,13943,MEMBER_OF,
,,9537,13501,MEMBER_OF,
,,9537,21,MEMBER_OF,
,,9537,10680,MEMBER_OF,
,,9538,14479,MEMBER_OF,
,,9538,13086,MEMBER_OF,
,,9538,14738,MEMBER_OF,
,,9538,12946,MEMBER_OF,
,,9538,11826,MEMBER_OF,
,,9538,13073,MEMBER_OF,
,,9539,14939,MEMBER_OF,
,,9538,21,MEMBER_OF,
,,9539,11511,MEMBER_OF,
,,9539,13944,MEMBER_OF,
,,9539,13994,MEMBER_OF,
,,9539,12812,MEMBER_OF,
,,9539,13865,MEMBER_OF,
,,9539,14218,MEMBER_OF,
,,9539,10494,MEMBER_OF,
,,9539,11508,MEMBER_OF,
,,9540,11590,MEMBER_OF,
,,9539,21,MEMBER_OF,
,,9540,12837,MEMBER_OF,
,,9540,12576,MEMBER_OF,
,,9540,10664,MEMBER_OF,
,,9540,14805,MEMBER_OF,
,,9540,13456,MEMBER_OF,
,,9540,14116,MEMBER_OF,
,,9540,14026,MEMBER_OF,
,,9540,13855,MEMBER_OF,
,,9707,10628,MEMBER_OF,
,,9706,21,MEMBER_OF,
,,9707,11122,MEMBER_OF,
,,9707,10935,MEMBER_OF,
,,9707,12304,MEMBER_OF,
,,9707,14895,MEMBER_OF,
,,9708,14124,MEMBER_OF,
,,9707,21,MEMBER_OF,
,,9708,10578,MEMBER_OF,
,,9708,12007,MEMBER_OF,
,,9708,14689,MEMBER_OF,
,,9708,13073,MEMBER_OF,
,,9708,12790,MEMBER_OF,
,,9708,12788,MEMBER_OF,
,,9708,13808,MEMBER_OF,
,,9708,11018,MEMBER_OF,
,,9708,13271,MEMBER_OF,
,,9708,12927,MEMBER_OF,
,,9709,13034,MEMBER_OF,
,,9708,21,MEMBER_OF,
,,9709,10281,MEMBER_OF,
,,9709,11358,MEMBER_OF,
,,9709,12904,MEMBER_OF,
,,9709,13311,MEMBER_OF,
,,9709,14569,MEMBER_OF,
,,9709,12778,MEMBER_OF,
,,9709,0,MEMBER_OF,
,,9709,10065,MEMBER_OF,
,,9710,10049,MEMBER_OF,
,,9709,21,MEMBER_OF,
,,9710,12826,MEMBER_OF,
,,9710,14357,MEMBER_OF,
,,9710,14370,MEMBER_OF,
,,9710,12692,MEMBER_OF,
,,9710,21,MEMBER_OF,
,,9710,13492,MEMBER_OF,
,,9711,12450,MEMBER_OF,
,,9711,12970,MEMBER_OF,
,,9711,10735,MEMBER_OF,
,,9711,10354,MEMBER_OF,
,,9711,11396,MEMBER_OF,
,,9711,12344,MEMBER_OF,
,,9711,21,MEMBER_OF,
,,9711,12427,MEMBER_OF,
,,9712,14015,MEMBER_OF,
,,9712,13469,MEMBER_OF,
,,9712,10778,MEMBER_OF,
,,9712,14759,MEMBER_OF,
,,9712,14495,MEMBER_OF,
,,9712,14561,MEMBER_OF,
,,9712,11233,MEMBER_OF,
,,9712,10813,MEMBER_OF,
,,9712,13865,MEMBER_OF,
,,9712,13435,MEMBER_OF,
,,9713,13076,MEMBER_OF,
,,9712,21,MEMBER_OF,
,,9713,11069,MEMBER_OF,
,,9713,14083,MEMBER_OF,
,,9713,11032,MEMBER_OF,
,,9713,11647,MEMBER_OF,
,,9714,12104,MEMBER_OF,
,,9713,21,MEMBER_OF,
,,9714,11773,MEMBER_OF,
,,9714,11104,MEMBER_OF,
,,9714,14418,MEMBER_OF,
,,9714,11424,MEMBER_OF,
,,9714,12626,MEMBER_OF,
,,9714,13269,MEMBER_OF,
,,9715,12816,MEMBER_OF,
,,9714,21,MEMBER_OF,
,,9715,10975,MEMBER_OF,
,,9715,13742,MEMBER_OF,
,,9715,10397,MEMBER_OF,
,,9715,11411,MEMBER_OF,
,,9715,21,MEMBER_OF,
,,9715,11512,MEMBER_OF,
,,9716,12825,MEMBER_OF,
,,9716,11967,MEMBER_OF,
,,9716,12714,MEMBER_OF,
,,9716,12883,MEMBER_OF,
,,9716,12329,MEMBER_OF,
,,9716,12428,MEMBER_OF,
,,9716,12723,MEMBER_OF,
,,9716,14915,MEMBER_OF,
,,9716,10864,MEMBER_OF,
,,9716,11672,MEMBER_OF,
,,9717,14983,MEMBER_OF,
,,9716,21,MEMBER_OF,
,,9717,12666,MEMBER_OF,
,,9717,10961,MEMBER_OF,
,,9717,14831,MEMBER_OF,
,,9717,11059,MEMBER_OF,
,,9717,11472,MEMBER_OF,
,,9717,10475,MEMBER_OF,
,,9718,13949,MEMBER_OF,
,,9717,21,MEMBER_OF,
,,9718,13500,MEMBER_OF,
,,9718,11160,MEMBER_OF,
,,9718,14445,MEMBER_OF,
,,9718,11566,MEMBER_OF,
,,9718,13173,MEMBER_OF,
,,9718,11031,MEMBER_OF,
,,9718,10487,MEMBER_OF,
,,9718,14707,MEMBER_OF,
,,9718,14484,MEMBER_OF,
,,9718,13149,MEMBER_OF,
,,9718,21,MEMBER_OF,
,,9718,12292,MEMBER_OF,
,,9719,10521,MEMBER_OF,
,,9719,12863,MEMBER_OF,
,,9719,11990,MEMBER_OF,
,,9719,12589,MEMBER_OF,
,,9719,13259,MEMBER_OF,
,,9719,12199,MEMBER_OF,
,,9720,13924,MEMBER_OF,
,,9719,21,MEMBER_OF,
,,9720,10805,MEMBER_OF,
,,9720,13039,MEMBER_OF,
,,9720,14391,MEMBER_OF,
,,9720,11424,MEMBER_OF,
,,9720,11551,MEMBER_OF,
,,9720,12922,MEMBER_OF,
,,9720,13391,MEMBER_OF,
,,9720,13992,MEMBER_OF,
,,9720,21,MEMBER_OF,
,,9720,13677,MEMBER_OF,
,,9721,11210,MEMBER_OF,
,,9721,13325,MEMBER_OF,
,,9721,14286,MEMBER_OF,
,,9721,14304,MEMBER_OF,
,,9721,13775,MEMBER_OF,
,,9721,15007,MEMBER_OF,
,,9722,11860,MEMBER_OF,
,,9721,21,MEMBER_OF,
,,9722,11643,MEMBER_OF,
,,9722,12345,MEMBER_OF,
,,9722,13596,MEMBER_OF,
,,9722,11816,MEMBER_OF,
,,9722,21,MEMBER_OF,
,,9722,14136,MEMBER_OF,
,,9723,11752,MEMBER_OF,
,,9723,11296,MEMBER_OF,
,,9723,12888,MEMBER_OF,
,,9723,14003,MEMBER_OF,
,,9723,12313,MEMBER_OF,
,,9723,14308,MEMBER_OF,
,,9723,21,MEMBER_OF,
,,9723,10148,MEMBER_OF,
,,9724,13384,MEMBER_OF,
,,9724,13347,MEMBER_OF,
,,9724,13378,MEMBER_OF,
,,9724,13717,MEMBER_OF,
,,9724,10160,MEMBER_OF,
,,9724,10459,MEMBER_OF,
,,9724,13441,MEMBER_OF,
,,9724,11422,MEMBER_OF,
,,9725,10490,MEMBER_OF,
,,9724,21,MEMBER_OF,
,,9725,13234,MEMBER_OF,
,,9725,12286,MEMBER_OF,
,,9725,13930,MEMBER_OF,
,,9725,14829,MEMBER_OF,
,,9725,21,MEMBER_OF,
,,9725,10502,MEMBER_OF,
,,9726,10931,MEMBER_OF,
,,9726,11717,MEMBER_OF,
,,9726,12812,MEMBER_OF,
,,9726,12023,MEMBER_OF,
,,9726,21,MEMBER_OF,
,,9726,14181,MEMBER_OF,
,,9727,12407,MEMBER_OF,
,,9727,13683,MEMBER_OF,
,,9727,13890,MEMBER_OF,
,,9727,10401,MEMBER_OF,
,,9727,11140,MEMBER_OF,
,,9727,13140,MEMBER_OF,
,,9727,21,MEMBER_OF,
,,9727,10371,MEMBER_OF,
,,9728,11750,MEMBER_OF,
,,9728,10711,MEMBER_OF,
,,9728,11077,MEMBER_OF,
,,9728,13302,MEMBER_OF,
,,9728,12299,MEMBER_OF,
,,9728,11180,MEMBER_OF,
,,9728,21,MEMBER_OF,
,,9728,13668,MEMBER_OF,
,,9729,12259,MEMBER_OF,
,,9729,11997,MEMBER_OF,
,,9729,11685,MEMBER_OF,
,,9729,12780,MEMBER_OF,
,,9729,12561,MEMBER_OF,
,,9729,12880,MEMBER_OF,
,,9729,10778,MEMBER_OF,
,,9729,10239,MEMBER_OF,
,,9729,21,MEMBER_OF,
,,9729,11192,MEMBER_OF,
,,9730,11864,MEMBER_OF,
,,9730,11626,MEMBER_OF,
,,9730,10366,MEMBER_OF,
,,9730,11647,MEMBER_OF,
,,9730,12705,MEMBER_OF,
,,9730,10767,MEMBER_OF,
,,9730,12301,MEMBER_OF,
,,9730,14055,MEMBER_OF,
,,9730,11717,MEMBER_OF,
,,9730,12549,MEMBER_OF,
,,9731,11926,MEMBER_OF,
,,9730,21,MEMBER_OF,
,,9731,13315,MEMBER_OF,
,,9731,14926,MEMBER_OF,
,,9731,10460,MEMBER_OF,
,,9731,14279,MEMBER_OF,
,,9731,12038,MEMBER_OF,
,,9731,14440,MEMBER_OF,
,,9731,11692,MEMBER_OF,
,,9731,12657,MEMBER_OF,
,,9731,10047,MEMBER_OF,
,,9731,14391,MEMBER_OF,
,,9732,13811,MEMBER_OF,
,,9731,21,MEMBER_OF,
,,9732,11990,MEMBER_OF,
,,9732,14627,MEMBER_OF,
,,9732,13391,MEMBER_OF,
,,9732,10790,MEMBER_OF,
,,9733,14527,MEMBER_OF,
,,9732,21,MEMBER_OF,
,,9733,12414,MEMBER_OF,
,,9733,12705,MEMBER_OF,
,,9733,12573,MEMBER_OF,
,,9733,14320,MEMBER_OF,
,,9734,10807,MEMBER_OF,
,,9733,21,MEMBER_OF,
,,9734,11505,MEMBER_OF,
,,9734,11237,MEMBER_OF,
,,9734,12177,MEMBER_OF,
,,9734,12853,MEMBER_OF,
,,9734,11215,MEMBER_OF,
,,9734,13810,MEMBER_OF,
,,9734,13809,MEMBER_OF,
,,9734,12540,MEMBER_OF,
,,9939,13231,MEMBER_OF,
,,9939,14645,MEMBER_OF,
,,9939,12020,MEMBER_OF,
,,9939,10319,MEMBER_OF,
,,9939,10717,MEMBER_OF,
,,9939,10063,MEMBER_OF,
,,9939,11132,MEMBER_OF,
,,9939,13766,MEMBER_OF,
,,9939,11559,MEMBER_OF,
,,9939,13283,MEMBER_OF,
,,9939,21,MEMBER_OF,
,,9939,11653,MEMBER_OF,
,,9940,12927,MEMBER_OF,
,,9940,13494,MEMBER_OF,
,,9940,11245,MEMBER_OF,
,,9940,13073,MEMBER_OF,
,,9940,10115,MEMBER_OF,
,,9940,13537,MEMBER_OF,
,,9940,14821,MEMBER_OF,
,,9940,14053,MEMBER_OF,
,,9940,10323,MEMBER_OF,
,,9940,10839,MEMBER_OF,
,,9940,21,MEMBER_OF,
,,9940,11684,MEMBER_OF,
,,9941,12238,MEMBER_OF,
,,9941,11323,MEMBER_OF,
,,9941,13556,MEMBER_OF,
,,9941,12990,MEMBER_OF,
,,9941,12886,MEMBER_OF,
,,9941,12558,MEMBER_OF,
,,9941,13105,MEMBER_OF,
,,9941,14472,MEMBER_OF,
,,9942,14307,MEMBER_OF,
,,9941,21,MEMBER_OF,
,,9942,10046,MEMBER_OF,
,,9942,11223,MEMBER_OF,
,,9942,14051,MEMBER_OF,
,,9942,10865,MEMBER_OF,
,,9942,11948,MEMBER_OF,
,,9942,10728,MEMBER_OF,
,,9943,10489,MEMBER_OF,
,,9942,21,MEMBER_OF,
,,9943,12029,MEMBER_OF,
,,9943,11863,MEMBER_OF,
,,9943,14067,MEMBER_OF,
,,9943,11505,MEMBER_OF,
,,9944,10658,MEMBER_OF,
,,9943,21,MEMBER_OF,
,,9944,12821,MEMBER_OF,
,,9944,14778,MEMBER_OF,
,,9944,12782,MEMBER_OF,
,,9944,14940,MEMBER_OF,
,,9944,21,MEMBER_OF,
,,9944,10034,MEMBER_OF,
,,9945,12729,MEMBER_OF,
,,9945,11060,MEMBER_OF,
,,9945,11884,MEMBER_OF,
,,9945,12586,MEMBER_OF,
,,9945,12464,MEMBER_OF,
,,9945,10331,MEMBER_OF,
,,9945,10614,MEMBER_OF,
,,9945,14582,MEMBER_OF,
,,9946,14487,MEMBER_OF,
,,9945,21,MEMBER_OF,
,,9946,11299,MEMBER_OF,
,,9946,11012,MEMBER_OF,
,,9946,14255,MEMBER_OF,
,,9946,12385,MEMBER_OF,
,,9946,13577,MEMBER_OF,
,,9946,14455,MEMBER_OF,
,,9947,13656,MEMBER_OF,
,,9946,21,MEMBER_OF,
,,9947,14293,MEMBER_OF,
,,9947,12993,MEMBER_OF,
,,9947,13144,MEMBER_OF,
,,9947,12334,MEMBER_OF,
,,9947,12066,MEMBER_OF,
,,9947,14238,MEMBER_OF,
,,9947,10318,MEMBER_OF,
,,9947,14499,MEMBER_OF,
,,9948,14759,MEMBER_OF,
,,9947,21,MEMBER_OF,
,,9948,12063,MEMBER_OF,
,,9948,10347,MEMBER_OF,
,,9948,10686,MEMBER_OF,
,,9948,13292,MEMBER_OF,
,,9948,12040,MEMBER_OF,
,,9948,12684,MEMBER_OF,
,,9948,14775,MEMBER_OF,
,,9948,14685,MEMBER_OF,
,,9948,14406,MEMBER_OF,
,,9948,12244,MEMBER_OF,
,,9948,21,MEMBER_OF,
,,9948,14263,MEMBER_OF,
,,9949,14502,MEMBER_OF,
,,9949,13979,MEMBER_OF,
,,9949,14239,MEMBER_OF,
,,9949,14644,MEMBER_OF,
,,9949,13593,MEMBER_OF,
,,9949,12073,MEMBER_OF,
,,9949,21,MEMBER_OF,
,,9949,12098,MEMBER_OF,
,,9950,14223,MEMBER_OF,
,,9950,11608,MEMBER_OF,
,,9950,10211,MEMBER_OF,
,,9950,12783,MEMBER_OF,
,,9950,12243,MEMBER_OF,
,,9950,14677,MEMBER_OF,
,,9951,12962,MEMBER_OF,
,,9950,21,MEMBER_OF,
,,9951,12012,MEMBER_OF,
,,9951,10190,MEMBER_OF,
,,9951,12925,MEMBER_OF,
,,9951,10248,MEMBER_OF,
,,9951,21,MEMBER_OF,
,,9951,11696,MEMBER_OF,
,,9952,12952,MEMBER_OF,
,,9952,10074,MEMBER_OF,
,,9952,13045,MEMBER_OF,
,,9952,14045,MEMBER_OF,
,,9952,12375,MEMBER_OF,
